ID,Name,Dumpster,Month,Year,Date,Weight,Volume,PlasticBottles,Polystyrene,CigaretteButts,GlassBottles,PlasticBags,Wrappers,SportsBalls,HomesPowered,Points
mister,Mister Trash Wheel,1,May,2014,5/16/2014,4.31,18,1450.0,1820.0,126000.0,72.0,584.0,1162.0,7.0,0,0.43099999999999994
mister,Mister Trash Wheel,2,May,2014,5/16/2014,2.74,13,1120.0,1030.0,91000.0,42.0,496.0,874.0,5.0,0,0.274
mister,Mister Trash Wheel,3,May,2014,5/16/2014,3.45,15,2450.0,3100.0,105000.0,50.0,1080.0,2032.0,6.0,0,0.34500000000000003
mister,Mister Trash Wheel,4,May,2014,5/17/2014,3.1,15,2380.0,2730.0,100000.0,52.0,896.0,1971.0,6.0,0,0.31
mister,Mister Trash Wheel,5,May,2014,5/17/2014,4.06,18,980.0,870.0,120000.0,72.0,368.0,753.0,7.0,0,0.40599999999999997
mister,Mister Trash Wheel,6,May,2014,5/20/2014,2.71,13,1430.0,2140.0,90000.0,46.0,672.0,1144.0,5.0,0,0.271
mister,Mister Trash Wheel,7,May,2014,5/21/2014,1.91,8,910.0,1090.0,56000.0,32.0,416.0,692.0,3.0,0,0.191
mister,Mister Trash Wheel,8,May,2014,5/28/2014,3.7,16,3580.0,4310.0,112000.0,58.0,1552.0,3015.0,6.0,0,0.37
mister,Mister Trash Wheel,9,June,2014,6/5/2014,2.52,14,2400.0,2790.0,98000.0,49.0,984.0,1988.0,6.0,0,0.252
mister,Mister Trash Wheel,10,June,2014,6/11/2014,3.76,18,1340.0,1730.0,130000.0,75.0,448.0,1066.0,7.0,0,0.376
mister,Mister Trash Wheel,11,June,2014,6/11/2014,3.43,15,740.0,869.0,110000.0,38.0,344.0,544.0,6.0,0,0.343
mister,Mister Trash Wheel,12,June,2014,6/12/2014,4.17,19,950.0,1140.0,133000.0,45.0,520.0,727.0,8.0,0,0.417
mister,Mister Trash Wheel,13,June,2014,6/13/2014,5.13,15,530.0,630.0,104000.0,58.0,224.0,361.0,6.0,0,0.513
mister,Mister Trash Wheel,14,June,2014,6/13/2014,4.17,15,840.0,760.0,100000.0,62.0,344.0,631.0,6.0,0,0.417
mister,Mister Trash Wheel,15,June,2014,6/19/2014,3.28,15,1130.0,1350.0,102000.0,64.0,432.0,883.0,6.0,0,0.32799999999999996
mister,Mister Trash Wheel,16,June,2014,6/19/2014,3.05,15,1640.0,2130.0,106000.0,56.0,752.0,1327.0,6.0,0,0.305
mister,Mister Trash Wheel,17,June,2014,6/28/2014,2.49,13,1350.0,1620.0,89000.0,47.0,696.0,1075.0,5.0,0,0.24900000000000003
mister,Mister Trash Wheel,18,July,2014,7/3/2014,2.54,15,1640.0,1960.0,108000.0,65.0,744.0,1327.0,6.0,0,0.254
mister,Mister Trash Wheel,19,July,2014,7/7/2014,2.41,15,1730.0,2100.0,107000.0,63.0,896.0,1405.0,6.0,0,0.24100000000000002
mister,Mister Trash Wheel,20,July,2014,7/11/2014,3.83,18,5960.0,6540.0,132000.0,79.0,2560.0,5085.0,7.0,0,0.383
mister,Mister Trash Wheel,21,July,2014,7/14/2014,2.73,15,2170.0,2620.0,112000.0,32.0,1144.0,1788.0,6.0,0,0.273
mister,Mister Trash Wheel,22,July,2014,7/15/2014,4.4,16,1930.0,2210.0,115000.0,53.0,688.0,1579.0,6.0,0,0.44000000000000006
mister,Mister Trash Wheel,23,July,2014,7/15/2014,2.79,14,3200.0,3840.0,98000.0,25.0,1464.0,2684.0,6.0,0,0.279
mister,Mister Trash Wheel,24,July,2014,7/25/2014,2.5,13,2500.0,3040.0,85000.0,18.0,1248.0,2075.0,5.0,0,0.25
mister,Mister Trash Wheel,25,August,2014,8/4/2014,4.39,16,2140.0,2050.0,118000.0,68.0,904.0,1762.0,6.0,0,0.43899999999999995
mister,Mister Trash Wheel,26,August,2014,8/4/2014,5.33,17,1630.0,1950.0,123000.0,75.0,512.0,1318.0,7.0,0,0.533
mister,Mister Trash Wheel,27,August,2014,8/13/2014,3.58,20,3640.0,4360.0,141000.0,82.0,1560.0,3067.0,8.0,0,0.358
mister,Mister Trash Wheel,28,August,2014,8/13/2014,3.1,17,1430.0,1870.0,121000.0,63.0,552.0,1144.0,7.0,0,0.31
mister,Mister Trash Wheel,29,August,2014,8/19/2014,1.77,10,570.0,780.0,32000.0,21.0,310.0,1440.0,4.0,0,0.177
mister,Mister Trash Wheel,30,September,2014,9/3/2014,3.76,18,4800.0,3640.0,310000.0,110.0,1880.0,2200.0,7.0,0,0.376
mister,Mister Trash Wheel,31,September,2014,9/24/2014,1.24,8,550.0,860.0,18000.0,11.0,420.0,1040.0,3.0,0,0.124
mister,Mister Trash Wheel,32,September,2014,9/26/2014,3.14,15,2240.0,2880.0,112000.0,42.0,1200.0,1860.0,6.0,0,0.314
mister,Mister Trash Wheel,33,October,2014,10/3/2014,2.71,16,4220.0,4840.0,84000.0,38.0,1400.0,2140.0,6.0,0,0.271
mister,Mister Trash Wheel,34,October,2014,10/9/2014,2.11,14,1400.0,1650.0,80000.0,18.0,1450.0,2030.0,6.0,0,0.211
mister,Mister Trash Wheel,35,October,2014,10/20/2014,4.09,18,2820.0,3010.0,78000.0,7.0,990.0,1450.0,7.0,0,0.409
mister,Mister Trash Wheel,36,October,2014,10/20/2014,2.31,14,1900.0,2240.0,81000.0,22.0,840.0,1260.0,6.0,0,0.231
mister,Mister Trash Wheel,37,October,2014,10/24/2014,3.5,15,3650.0,3880.0,94000.0,51.0,1210.0,1840.0,6.0,0,0.35
mister,Mister Trash Wheel,38,November,2014,11/06/14,2.7,15,760.0,1680.0,22000.0,18.0,960.0,1720.0,6.0,0,0.27
mister,Mister Trash Wheel,39,November,2014,11/17/14,3.25,18,1250.0,2730.0,46000.0,28.0,1130.0,2340.0,7.0,0,0.325
mister,Mister Trash Wheel,40,November,2014,11/20/14,3.84,15,880.0,1840.0,35000.0,14.0,730.0,1760.0,6.0,0,0.384
mister,Mister Trash Wheel,41,November,2014,11/28/14,2.88,15,1800.0,3970.0,52000.0,32.0,560.0,1850.0,6.0,0,0.288
mister,Mister Trash Wheel,42,December,2014,12/1/2014,1.81,17,1370.0,3140.0,38000.0,28.0,950.0,1620.0,7.0,0,0.181
mister,Mister Trash Wheel,43,December,2014,12/17/2014,3.48,15,550.0,1450.0,22000.0,34.0,740.0,1280.0,6.0,0,0.348
mister,Mister Trash Wheel,44,December,2014,12/30/2014,3.18,15,640.0,1670.0,26000.0,42.0,880.0,1540.0,6.0,0,0.318
mister,Mister Trash Wheel,45,January,2015,1/12/2015,2.87,17,1160.0,2250.0,31000.0,60.0,1120.0,2450.0,7.0,0,0.28700000000000003
mister,Mister Trash Wheel,46,January,2015,1/23/2015,2.0,14,1570.0,2400.0,33000.0,37.0,380.0,910.0,6.0,0,0.2
mister,Mister Trash Wheel,47,January,2015,1/26/2015,2.14,13,1340.0,2650.0,28000.0,46.0,430.0,1170.0,5.0,0,0.21400000000000002
mister,Mister Trash Wheel,48,February,2015,2/4/2015,2.54,15,1740.0,2250.0,22000.0,38.0,320.0,980.0,3.0,42,0.254
mister,Mister Trash Wheel,49,March,2015,3/9/2015,3.82,18,2870.0,3240.0,25000.0,26.0,540.0,860.0,8.0,64,0.382
mister,Mister Trash Wheel,50,March,2015,3/13/2015,1.83,15,3120.0,5430.0,32000.0,54.0,650.0,1120.0,16.0,31,0.183
mister,Mister Trash Wheel,51,March,2015,3/27/2015,2.02,15,2780.0,4980.0,26000.0,47.0,470.0,960.0,14.0,34,0.202
mister,Mister Trash Wheel,52,April,2015,4/8/2015,2.5,18,2240.0,2360.0,27000.0,46.0,270.0,840.0,13.0,42,0.25
mister,Mister Trash Wheel,53,April,2015,4/10/2015,3.41,15,2550.0,3420.0,32000.0,32.0,320.0,1260.0,16.0,57,0.341
mister,Mister Trash Wheel,54,April,2015,4/19/2015,1.83,11,1470.0,1840.0,18000.0,22.0,240.0,680.0,8.0,31,0.183
mister,Mister Trash Wheel,55,April,2015,4/20/2015,3.84,18,1240.0,1630.0,23000.0,18.0,430.0,760.0,5.0,64,0.384
mister,Mister Trash Wheel,56,April,2015,4/20/2015,3.22,15,1150.0,1420.0,19000.0,16.0,370.0,590.0,8.0,54,0.322
mister,Mister Trash Wheel,57,April,2015,4/20/2015,3.03,15,2850.0,3160.0,18000.0,15.0,350.0,610.0,11.0,0,0.303
mister,Mister Trash Wheel,58,April,2015,4/20/2015,2.64,18,960.0,1280.0,22000.0,22.0,450.0,820.0,7.0,0,0.264
mister,Mister Trash Wheel,59,April,2015,4/20/2015,3.54,15,870.0,1140.0,18000.0,17.0,330.0,620.0,6.0,59,0.354
mister,Mister Trash Wheel,60,May,2015,5/15/2015,1.95,9,1340.0,2150.0,22000.0,16.0,190.0,530.0,8.0,33,0.195
mister,Mister Trash Wheel,61,May,2015,5/17/2015,4.25,18,2630.0,3480.0,38000.0,36.0,1240.0,1760.0,22.0,71,0.425
mister,Mister Trash Wheel,62,May,2015,5/17/2015,5.619999999999999,15,1850.0,3270.0,54000.0,44.0,970.0,1320.0,28.0,94,0.5619999999999999
mister,Mister Trash Wheel,63,May,2015,5/18/2015,3.81,15,2830.0,3780.0,48000.0,28.0,650.0,1130.0,19.0,64,0.381
mister,Mister Trash Wheel,64,May,2015,5/19/2015,3.45,18,1740.0,2630.0,32000.0,16.0,820.0,1250.0,32.0,58,0.34500000000000003
mister,Mister Trash Wheel,65,May,2015,5/19/2015,3.34,15,2780.0,3250.0,37000.0,32.0,1140.0,1960.0,24.0,56,0.33399999999999996
mister,Mister Trash Wheel,66,June,2015,6/1/2015,2.54,15,1260.0,1830.0,56000.0,56.0,1230.0,2140.0,26.0,42,0.254
mister,Mister Trash Wheel,67,June,2015,6/9/2015,4.659999999999999,18,2340.0,3460.0,48000.0,42.0,1620.0,1840.0,36.0,78,0.4659999999999999
mister,Mister Trash Wheel,68,June,2015,6/9/2015,3.39,15,3240.0,4360.0,33000.0,23.0,1430.0,1760.0,24.0,57,0.339
mister,Mister Trash Wheel,69,June,2015,6/9/2015,3.17,15,940.0,1220.0,35000.0,18.0,840.0,960.0,9.0,53,0.317
mister,Mister Trash Wheel,70,June,2015,6/9/2015,3.15,18,830.0,1150.0,37000.0,26.0,920.0,1050.0,16.0,53,0.315
mister,Mister Trash Wheel,71,June,2015,6/9/2015,3.83,15,960.0,1190.0,33000.0,22.0,730.0,940.0,22.0,0,0.383
mister,Mister Trash Wheel,72,June,2015,6/10/2015,4.78,15,870.0,1040.0,32000.0,24.0,820.0,960.0,17.0,80,0.47800000000000004
mister,Mister Trash Wheel,73,June,2015,6/10/2015,3.85,18,920.0,1290.0,34000.0,26.0,930.0,1020.0,13.0,0,0.385
mister,Mister Trash Wheel,74,June,2015,6/10/2015,4.48,15,1130.0,1370.0,38000.0,29.0,1270.0,1450.0,14.0,0,0.44800000000000006
mister,Mister Trash Wheel,75,June,2015,6/10/2015,4.18,15,1060.0,1250.0,37000.0,27.0,1340.0,1420.0,21.0,0,0.418
mister,Mister Trash Wheel,76,June,2015,6/10/2015,3.38,18,740.0,930.0,34000.0,19.0,1130.0,1340.0,15.0,0,0.33799999999999997
mister,Mister Trash Wheel,77,June,2015,6/10/2015,3.83,15,950.0,1220.0,35000.0,21.0,1370.0,1430.0,13.0,0,0.383
mister,Mister Trash Wheel,78,June,2015,6/12/2015,3.95,15,2340.0,3250.0,65000.0,45.0,2730.0,3340.0,18.0,0,0.395
mister,Mister Trash Wheel,79,June,2015,6/15/2015,2.44,18,2660.0,3420.0,72000.0,37.0,2430.0,3170.0,16.0,41,0.244
mister,Mister Trash Wheel,80,June,2015,6/18/2015,2.85,15,2430.0,3120.0,68000.0,35.0,2370.0,2820.0,22.0,48,0.28500000000000003
mister,Mister Trash Wheel,81,June,2015,6/24/2015,3.43,15,2690.0,3370.0,82000.0,29.0,1910.0,2180.0,32.0,57,0.343
mister,Mister Trash Wheel,82,June,2015,6/24/2015,4.28,18,1540.0,1780.0,45000.0,24.0,1830.0,1990.0,18.0,71,0.42800000000000005
mister,Mister Trash Wheel,83,June,2015,6/24/2015,3.94,15,1240.0,1450.0,37000.0,31.0,1650.0,1780.0,21.0,66,0.394
mister,Mister Trash Wheel,84,June,2015,6/28/2015,3.38,15,2870.0,3560.0,68000.0,36.0,2140.0,2450.0,34.0,56,0.33799999999999997
mister,Mister Trash Wheel,85,June,2015,6/28/2015,3.45,18,2450.0,3240.0,74000.0,41.0,2320.0,2750.0,19.0,58,0.34500000000000003
mister,Mister Trash Wheel,86,June,2015,6/29/2015,3.93,15,1830.0,2240.0,36000.0,28.0,1630.0,2450.0,14.0,66,0.393
mister,Mister Trash Wheel,87,July,2015,7/7/2015,4.07,15,2360.0,3120.0,82000.0,32.0,1840.0,2950.0,22.0,68,0.40700000000000003
mister,Mister Trash Wheel,88,July,2015,7/8/2015,3.03,18,2640.0,3520.0,68000.0,28.0,1460.0,2630.0,16.0,51,0.303
mister,Mister Trash Wheel,89,July,2015,7/14/2015,3.52,15,2840.0,3360.0,65000.0,41.0,1690.0,2580.0,25.0,59,0.352
mister,Mister Trash Wheel,90,July,2015,7/14/2015,3.51,15,2640.0,3120.0,76000.0,38.0,2130.0,2760.0,27.0,59,0.351
mister,Mister Trash Wheel,91,July,2015,7/27/2015,3.68,18,3070.0,4250.0,82000.0,26.0,1770.0,2540.0,18.0,61,0.368
mister,Mister Trash Wheel,92,July,2015,7/29/2015,3.4,15,2820.0,3740.0,75000.0,31.0,2400.0,2940.0,20.0,57,0.33999999999999997
mister,Mister Trash Wheel,93,August,2015,8/4/2015,3.72,15,2640.0,3250.0,68000.0,26.0,1860.0,2730.0,17.0,62,0.372
mister,Mister Trash Wheel,94,August,2015,8/18/2015,1.84,9,870.0,980.0,34000.0,13.0,750.0,930.0,56.0,31,0.184
mister,Mister Trash Wheel,95,August,2015,8/21/2015,3.0,15,3220.0,3460.0,67000.0,36.0,2170.0,2450.0,32.0,50,0.3
mister,Mister Trash Wheel,96,August,2015,8/25/2015,4.33,18,1980.0,2190.0,48000.0,21.0,1600.0,1840.0,22.0,72,0.433
mister,Mister Trash Wheel,97,August,2015,8/25/2015,4.3,15,410.0,540.0,3000.0,16.0,250.0,330.0,6.0,0,0.43
mister,Mister Trash Wheel,98,August,2015,8/26/2015,3.39,15,640.0,780.0,32000.0,18.0,350.0,560.0,3.0,0,0.339
mister,Mister Trash Wheel,99,September,2015,9/11/2015,4.08,18,2730.0,3140.0,54000.0,45.0,2430.0,2680.0,17.0,0,0.40800000000000003
mister,Mister Trash Wheel,100,September,2015,9/11/2015,3.62,15,1360.0,1570.0,26000.0,25.0,1420.0,1570.0,13.0,0,0.362
mister,Mister Trash Wheel,101,September,2015,9/22/2015,2.4,7,760.0,1030.0,24000.0,16.0,780.0,1340.0,12.0,0,0.24
mister,Mister Trash Wheel,102,September,2015,9/30/2015,4.24,18,1240.0,1460.0,46000.0,43.0,860.0,920.0,7.0,0,0.42400000000000004
mister,Mister Trash Wheel,103,September,2015,9/30/2015,3.31,15,800.0,920.0,32000.0,26.0,270.0,450.0,8.0,55,0.331
mister,Mister Trash Wheel,104,October,2015,10/12/2015,2.9,15,2540.0,2780.0,42000.0,54.0,2230.0,3140.0,16.0,0,0.29
mister,Mister Trash Wheel,105,October,2015,10/27/2015,2.46,18,2130.0,2560.0,34000.0,43.0,1970.0,2430.0,23.0,41,0.246
mister,Mister Trash Wheel,106,October,2015,10/31/2015,2.89,15,2670.0,2820.0,36000.0,35.0,2450.0,2830.0,33.0,48,0.28900000000000003
mister,Mister Trash Wheel,107,November,2015,11/20/2015,4.46,15,1940.0,2230.0,28000.0,47.0,2960.0,3320.0,27.0,0,0.446
mister,Mister Trash Wheel,108,December,2015,12/2/2015,3.42,18,2140.0,2570.0,19000.0,62.0,3100.0,3540.0,15.0,0,0.34199999999999997
mister,Mister Trash Wheel,109,December,2015,12/2/2015,3.56,15,1960.0,2340.0,21000.0,56.0,3300.0,4120.0,21.0,0,0.356
mister,Mister Trash Wheel,110,December,2015,12/23/2015,1.92,12,1640.0,2150.0,32000.0,32.0,2430.0,2660.0,9.0,32,0.192
mister,Mister Trash Wheel,111,December,2015,12/24/2015,2.9,18,1850.0,2670.0,33000.0,36.0,2770.0,3240.0,13.0,48,0.29
mister,Mister Trash Wheel,112,December,2015,12/26/2015,3.24,15,2370.0,3240.0,24000.0,42.0,1830.0,2250.0,22.0,54,0.324
mister,Mister Trash Wheel,113,December,2015,12/26/2015,4.41,15,2530.0,3300.0,41000.0,47.0,2190.0,3540.0,17.0,74,0.441
mister,Mister Trash Wheel,114,December,2015,12/26/2015,3.39,18,2720.0,3690.0,23000.0,22.0,2520.0,3360.0,27.0,57,0.339
mister,Mister Trash Wheel,115,December,2015,12/26/2015,3.27,15,2250.0,3180.0,37000.0,63.0,2740.0,2840.0,8.0,55,0.327
mister,Mister Trash Wheel,116,January,2016,1/10/2016,3.6,15,3240.0,4160.0,28000.0,54.0,1360.0,2580.0,17.0,60,0.36
mister,Mister Trash Wheel,117,February,2016,2/2/2016,4.06,18,3530.0,4620.0,24000.0,62.0,1850.0,2210.0,14.0,68,0.40599999999999997
mister,Mister Trash Wheel,118,February,2016,2/3/2016,2.11,15,2340.0,3870.0,31000.0,46.0,2130.0,2680.0,21.0,35,0.211
mister,Mister Trash Wheel,119,February,2016,2/5/2016,3.01,15,2460.0,3640.0,27000.0,38.0,1920.0,2390.0,26.0,50,0.301
mister,Mister Trash Wheel,120,February,2016,2/17/2016,3.41,18,1340.0,1680.0,24000.0,22.0,1530.0,1940.0,6.0,57,0.341
mister,Mister Trash Wheel,121,February,2016,2/19/2016,3.66,15,950.0,1120.0,21000.0,32.0,1370.0,1640.0,4.0,61,0.366
mister,Mister Trash Wheel,122,February,2016,2/25/2016,4.51,15,2240.0,3150.0,36000.0,46.0,2450.0,3140.0,16.0,75,0.45099999999999996
mister,Mister Trash Wheel,123,March,2016,3/1/2016,2.89,18,3050.0,3270.0,29000.0,24.0,1740.0,2250.0,24.0,48,0.28900000000000003
mister,Mister Trash Wheel,124,March,2016,3/11/2016,2.89,15,1630.0,1820.0,18000.0,37.0,2150.0,2390.0,23.0,48,0.28900000000000003
mister,Mister Trash Wheel,125,March,2016,3/12/2016,2.51,15,1120.0,1460.0,17000.0,43.0,2270.0,2490.0,18.0,42,0.251
mister,Mister Trash Wheel,126,March,2016,3/15/2016,3.58,18,3340.0,3640.0,45000.0,48.0,3450.0,3740.0,46.0,60,0.358
mister,Mister Trash Wheel,127,March,2016,3/29/2016,3.41,15,3560.0,3740.0,43000.0,53.0,3320.0,3570.0,38.0,57,0.341
mister,Mister Trash Wheel,128,April,2016,4/8/2016,2.79,15,2460.0,3150.0,38000.0,46.0,3540.0,3840.0,24.0,47,0.279
mister,Mister Trash Wheel,129,April,2016,4/30/2016,4.21,18,3860.0,4240.0,47000.0,18.0,3200.0,3470.0,36.0,70,0.421
mister,Mister Trash Wheel,130,April,2016,4/30/2016,4.88,15,3230.0,3640.0,52000.0,27.0,3750.0,3940.0,42.0,81,0.488
mister,Mister Trash Wheel,131,April,2016,4/30/2016,4.470000000000001,15,3760.0,4150.0,45000.0,40.0,2840.0,3270.0,23.0,75,0.44700000000000006
mister,Mister Trash Wheel,132,April,2016,4/30/2016,3.29,18,3640.0,3520.0,52000.0,33.0,2530.0,2940.0,34.0,55,0.329
mister,Mister Trash Wheel,133,May,2016,5/7/2016,4.159999999999999,15,4230.0,4620.0,53000.0,34.0,2727.0,3360.0,38.0,69,0.4159999999999999
mister,Mister Trash Wheel,134,May,2016,5/12/2016,2.93,15,3590.0,3840.0,47000.0,42.0,1760.0,2640.0,26.0,49,0.29300000000000004
mister,Mister Trash Wheel,135,May,2016,5/31/2016,2.37,18,3740.0,4120.0,56000.0,65.0,1680.0,2530.0,32.0,40,0.23700000000000002
mister,Mister Trash Wheel,136,June,2016,6/15/2016,2.57,15,4200.0,4630.0,38000.0,53.0,1480.0,1760.0,43.0,43,0.257
mister,Mister Trash Wheel,137,June,2016,6/16/2016,2.39,15,3840.0,3990.0,41000.0,32.0,1540.0,2030.0,38.0,40,0.23900000000000002
mister,Mister Trash Wheel,138,June,2016,6/21/2016,3.98,15,4350.0,4120.0,45000.0,42.0,1630.0,2140.0,24.0,66,0.398
mister,Mister Trash Wheel,139,June,2016,6/22/2016,3.47,15,3960.0,3720.0,52000.0,38.0,1870.0,2200.0,35.0,58,0.34700000000000003
mister,Mister Trash Wheel,140,June,2016,6/24/2016,3.97,18,4150.0,3970.0,48000.0,41.0,1530.0,1700.0,26.0,66,0.397
mister,Mister Trash Wheel,141,June,2016,6/30/2016,3.12,18,4450.0,4310.0,58000.0,43.0,2130.0,2410.0,29.0,52,0.312
mister,Mister Trash Wheel,142,July,2016,7/1/2016,3.17,15,3460.0,3820.0,43000.0,38.0,2240.0,2670.0,31.0,53,0.317
mister,Mister Trash Wheel,143,July,2016,7/13/2016,2.12,15,2850.0,3120.0,52000.0,53.0,1930.0,2150.0,28.0,35,0.21200000000000002
mister,Mister Trash Wheel,144,July,2016,7/23/2016,2.31,18,3560.0,3780.0,65000.0,33.0,2460.0,2520.0,34.0,39,0.231
mister,Mister Trash Wheel,145,July,2016,7/28/2016,3.16,15,4130.0,4360.0,52000.0,54.0,2610.0,2900.0,26.0,53,0.316
mister,Mister Trash Wheel,146,July,2016,7/29/2016,4.02,15,4350.0,4600.0,55000.0,34.0,2430.0,2780.0,38.0,67,0.40199999999999997
mister,Mister Trash Wheel,147,July,2016,7/29/2016,3.26,18,4420.0,4850.0,65000.0,48.0,2340.0,2580.0,25.0,54,0.32599999999999996
mister,Mister Trash Wheel,148,July,2016,7/31/2016,3.82,15,2130.0,2240.0,35000.0,45.0,1830.0,2140.0,16.0,64,0.382
mister,Mister Trash Wheel,149,July,2016,7/31/2016,4.88,15,2450.0,2500.0,32000.0,33.0,1950.0,2070.0,24.0,81,0.488
mister,Mister Trash Wheel,150,August,2016,8/4/2016,5.05,18,2300.0,2260.0,16000.0,28.0,1360.0,1650.0,15.0,84,0.505
mister,Mister Trash Wheel,151,August,2016,8/16/2016,2.79,15,2850.0,3120.0,34000.0,42.0,2100.0,2630.0,31.0,47,0.279
mister,Mister Trash Wheel,152,August,2016,8/17/2016,3.47,15,2640.0,2900.0,38000.0,37.0,2340.0,2760.0,22.0,58,0.34700000000000003
mister,Mister Trash Wheel,153,August,2016,8/19/2016,4.01,18,3250.0,3570.0,42000.0,56.0,2700.0,3020.0,28.0,67,0.40099999999999997
mister,Mister Trash Wheel,154,August,2016,8/24/2016,3.18,15,2530.0,2740.0,52000.0,38.0,2810.0,3150.0,32.0,53,0.318
mister,Mister Trash Wheel,155,September,2016,9/2/2016,3.13,15,2780.0,2640.0,38000.0,21.0,2130.0,2830.0,15.0,52,0.313
mister,Mister Trash Wheel,156,September,2016,9/7/2016,2.43,18,2740.0,3360.0,24000.0,32.0,2210.0,2490.0,28.0,41,0.24300000000000002
mister,Mister Trash Wheel,157,September,2016,9/19/2016,3.08,15,2530.0,3460.0,21000.0,38.0,2300.0,2760.0,33.0,51,0.308
mister,Mister Trash Wheel,158,October,2016,10/9/2016,2.9,15,1876.0,3990.0,27600.0,10.0,1240.0,1980.0,11.0,48,0.29
mister,Mister Trash Wheel,159,October,2016,10/27/2016,3.0,18,2340.0,3150.0,19000.0,46.0,2470.0,2810.0,37.0,50,0.3
mister,Mister Trash Wheel,160,November,2016,11/17/2016,2.01,15,2244.0,4358.0,27000.0,64.0,3400.0,3700.0,22.0,34,0.20099999999999998
mister,Mister Trash Wheel,161,November,2016,11/29/2016,1.98,15,2980.0,4460.0,36000.0,18.0,1880.0,1610.0,11.0,33,0.198
mister,Mister Trash Wheel,162,November,2016,11/30/2016,2.75,18,3460.0,5840.0,16000.0,42.0,3260.0,3430.0,34.0,46,0.275
mister,Mister Trash Wheel,163,December,2016,12/1/2016,3.41,15,1840.0,4760.0,23000.0,43.0,3470.0,3800.0,6.0,57,0.341
mister,Mister Trash Wheel,164,December,2016,12/6/2016,2.55,15,1360.0,3850.0,34000.0,39.0,2340.0,4220.0,24.0,43,0.255
mister,Mister Trash Wheel,165,December,2016,12/16/2016,1.74,18,1880.0,2890.0,26000.0,59.0,2100.0,4040.0,20.0,29,0.174
mister,Mister Trash Wheel,166,December,2016,1/2/2017,2.13,15,2460.0,2740.0,32000.0,48.0,3250.0,4430.0,15.0,36,0.213
mister,Mister Trash Wheel,167,January,2017,1/19/2017,2.43,15,2260.0,2780.0,28000.0,36.0,2870.0,3640.0,22.0,41,0.24300000000000002
mister,Mister Trash Wheel,168,February,2017,2/26/2017,2.32,18,2890.0,2460.0,30000.0,22.0,2610.0,3250.0,19.0,39,0.23199999999999998
mister,Mister Trash Wheel,169,February,2017,2/26/2017,3.72,15,2140.0,1870.0,15000.0,23.0,2040.0,2450.0,12.0,62,0.372
mister,Mister Trash Wheel,170,March,2017,3/30/2017,2.14,15,2570.0,2930.0,23000.0,28.0,2650.0,2910.0,14.0,36,0.21400000000000002
mister,Mister Trash Wheel,171,March,2017,3/31/2017,2.74,18,2030.0,2340.0,14000.0,18.0,1960.0,2150.0,18.0,46,0.274
mister,Mister Trash Wheel,172,March,2017,3/31/2017,2.63,15,1940.0,2170.0,12000.0,15.0,1820.0,1980.0,10.0,44,0.263
mister,Mister Trash Wheel,173,March,2017,3/31/2017,2.09,15,1870.0,2040.0,11000.0,13.0,1950.0,2210.0,6.0,35,0.209
mister,Mister Trash Wheel,174,April,2017,4/1/2017,2.67,18,1920.0,2130.0,13000.0,21.0,2230.0,2590.0,8.0,45,0.267
mister,Mister Trash Wheel,175,April,2017,4/1/2017,2.67,18,1920.0,2130.0,13000.0,21.0,2230.0,2590.0,8.0,45,0.267
mister,Mister Trash Wheel,176,April,2017,4/6/2017,3.55,15,2230.0,2540.0,2000.0,16.0,1480.0,1670.0,5.0,59,0.355
mister,Mister Trash Wheel,177,April,2017,4/6/2017,3.89,18,980.0,1120.0,3000.0,14.0,1500.0,1730.0,3.0,65,0.389
mister,Mister Trash Wheel,178,April,2017,4/6/2017,3.59,15,650.0,720.0,2000.0,10.0,1140.0,1450.0,5.0,60,0.359
mister,Mister Trash Wheel,179,April,2017,4/6/2017,3.13,15,430.0,560.0,4000.0,9.0,870.0,990.0,7.0,52,0.313
mister,Mister Trash Wheel,180,April,2017,4/6/2017,3.33,18,390.0,460.0,2000.0,8.0,720.0,850.0,2.0,56,0.333
mister,Mister Trash Wheel,181,April,2017,4/7/2017,3.11,15,490.0,510.0,3000.0,11.0,1020.0,1110.0,7.0,52,0.311
mister,Mister Trash Wheel,182,April,2017,4/7/2017,3.04,15,210.0,340.0,2000.0,12.0,890.0,1040.0,3.0,51,0.304
mister,Mister Trash Wheel,183,April,2017,4/7/2017,3.21,18,560.0,670.0,2000.0,15.0,920.0,1080.0,4.0,54,0.321
mister,Mister Trash Wheel,184,April,2017,4/7/2017,4.08,15,470.0,560.0,3000.0,12.0,780.0,820.0,5.0,68,0.40800000000000003
mister,Mister Trash Wheel,185,April,2017,4/7/2017,3.26,15,390.0,450.0,2000.0,8.0,830.0,990.0,8.0,54,0.32599999999999996
mister,Mister Trash Wheel,186,April,2017,4/8/2017,3.36,18,460.0,620.0,1000.0,9.0,790.0,830.0,10.0,56,0.33599999999999997
mister,Mister Trash Wheel,187,April,2017,4/8/2017,3.62,15,530.0,670.0,2000.0,13.0,1120.0,1340.0,5.0,60,0.362
mister,Mister Trash Wheel,188,April,2017,4/8/2017,4.2700000000000005,15,460.0,530.0,1000.0,12.0,820.0,1030.0,7.0,71,0.42700000000000005
mister,Mister Trash Wheel,189,April,2017,4/8/2017,4.01,18,340.0,510.0,2000.0,10.0,730.0,910.0,5.0,67,0.40099999999999997
